name	mz	rt	molecular_formula	molecular_name	chebi_id	exact_mass	ion_type	charge	monoisotopic_mass	model_id	chemspider	cas_registry_number	hmdb	kegg	lipidmaps	metacyc	inchi	ppm_error
M129T441	129.065930291789	441.455017089844	C5H8N2O2	5,6-dihydrothymine	27468	129.07	[M+H]+	0.0	128.05858	MAM01705c	No match	696-04-8	No match	C00906	No match	No match	InChI=1S/C5H8N2O2/c1-3-2-6-5(9)7-4(3)8/h3H,2H2,1H3,(H2,6,7,8,9)	0.78
M130T117	130.061055404093	116.64241027832	C4H4N2O2	uracil	17568	130.06	[M+NH4]+	0.0	112.02728	MAM03118c	No match	66-22-8	HMDB0000300	C00106	No match	URACIL	InChI=1S/C4H4N2O2/c7-3-1-2-5-4(8)6-3/h1-2H,(H2,5,6,7,8)	0.2
M130T14_1	130.008026507151	14.3059167861938																
M130T14_2	130.096606076352	13.8408050537109																
M130T14_3	130.122600606766	13.8527746200562																
M130T159	130.086348258257	159.469665527344	C6H11NO2	L-pipecolic acid	30913	130.09	[M+H]+	0.0	129.07898	MAM02413c	No match	3105-95-1	HMDB0000716	C00408	No match	L-PIPECOLATE	InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9)/t5-/m0/s1	0.91
M130T159	130.086348258257	159.469665527344	C6H11NO2	4-acetamidobutanal	7386	130.09	[M+H]+	0.0	129.07898	MAM02514c	No match	No match	No match	C05936	No match	No match	InChI=1S/C6H11NO2/c1-6(9)7-4-2-3-5-8/h5H,2-4H2,1H3,(H,7,9)	0.91
M130T174	130.086339421728	174.120927516113	C6H11NO2	L-pipecolic acid	30913	130.09	[M+H]+	0.0	129.07898	MAM02413c	No match	3105-95-1	HMDB0000716	C00408	No match	L-PIPECOLATE	InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9)/t5-/m0/s1	0.84
M130T174	130.086339421728	174.120927516113	C6H11NO2	4-acetamidobutanal	7386	130.09	[M+H]+	0.0	129.07898	MAM02514c	No match	No match	No match	C05936	No match	No match	InChI=1S/C6H11NO2/c1-6(9)7-4-2-3-5-8/h5H,2-4H2,1H3,(H,7,9)	0.84
M130T504	130.049981020356	503.886260986328	C5H7NO3	5-oxo-L-proline	18183	130.05	[M+H]+	0.0	129.04259	MAM01127c	No match	98-79-3	HMDB0000267	C01879	No match	5-OXOPROLINE	InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)/t3-/m0/s1	1.08
M130T504	130.049981020356	503.886260986328	C5H7NO3	(3R,5S)-1-pyrroline-3-hydroxy-5-carboxylic acid	6151	130.05	[M+H]+	0.0	129.04259	MAM02320c	No match	No match	No match	C04281	No match	No match	InChI=1S/C5H7NO3/c7-3-1-4(5(8)9)6-2-3/h2-4,7H,1H2,(H,8,9)/t3-,4+/m1/s1	1.08
M130T582	130.049960045175	582.397521972656	C5H7NO3	5-oxo-L-proline	18183	130.05	[M+H]+	0.0	129.04259	MAM01127c	No match	98-79-3	HMDB0000267	C01879	No match	5-OXOPROLINE	InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)/t3-/m0/s1	0.92
M130T582	130.049960045175	582.397521972656	C5H7NO3	(3R,5S)-1-pyrroline-3-hydroxy-5-carboxylic acid	6151	130.05	[M+H]+	0.0	129.04259	MAM02320c	No match	No match	No match	C04281	No match	No match	InChI=1S/C5H7NO3/c7-3-1-4(5(8)9)6-2-3/h2-4,7H,1H2,(H,8,9)/t3-,4+/m1/s1	0.92
M130T743	130.086341645826	742.584289550781	C6H11NO2	L-pipecolic acid	30913	130.09	[M+H]+	0.0	129.07898	MAM02413c	No match	3105-95-1	HMDB0000716	C00408	No match	L-PIPECOLATE	InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9)/t5-/m0/s1	0.86
M130T743	130.086341645826	742.584289550781	C6H11NO2	4-acetamidobutanal	7386	130.09	[M+H]+	0.0	129.07898	MAM02514c	No match	No match	No match	C05936	No match	No match	InChI=1S/C6H11NO2/c1-6(9)7-4-2-3-5-8/h5H,2-4H2,1H3,(H,7,9)	0.86
M130T80	130.049862261535	79.8945655822754	C5H7NO3	5-oxo-L-proline	18183	130.05	[M+H]+	0.0	129.04259	MAM01127c	No match	98-79-3	HMDB0000267	C01879	No match	5-OXOPROLINE	InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)/t3-/m0/s1	0.17
M130T80	130.049862261535	79.8945655822754	C5H7NO3	(3R,5S)-1-pyrroline-3-hydroxy-5-carboxylic acid	6151	130.05	[M+H]+	0.0	129.04259	MAM02320c	No match	No match	No match	C04281	No match	No match	InChI=1S/C5H7NO3/c7-3-1-4(5(8)9)6-2-3/h2-4,7H,1H2,(H,8,9)/t3-,4+/m1/s1	0.17
M130T808	130.086299803256	807.682678222656	C6H11NO2	L-pipecolic acid	30913	130.09	[M+H]+	0.0	129.07898	MAM02413c	No match	3105-95-1	HMDB0000716	C00408	No match	L-PIPECOLATE	InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9)/t5-/m0/s1	0.54
M130T808	130.086299803256	807.682678222656	C6H11NO2	4-acetamidobutanal	7386	130.09	[M+H]+	0.0	129.07898	MAM02514c	No match	No match	No match	C05936	No match	No match	InChI=1S/C6H11NO2/c1-6(9)7-4-2-3-5-8/h5H,2-4H2,1H3,(H,7,9)	0.54
M131T117	131.056428003325	117.416553497314																
M131T14_1	131.081443577975	13.7256507873535	C5H7NO2	1-pyrroline-2-carboxylic acid	36761	131.08	[M+NH4]+	0.0	113.04768	MAM00558c	No match	2139-03-09 00:00:00	No match	C03564	No match	No match	InChI=1S/C5H7NO2/c7-5(8)4-2-1-3-6-4/h1-3H2,(H,7,8)	0.1
M131T14_1	131.081443577975	13.7256507873535	C5H7NO2	(S)-1-pyrroline-5-carboxylic acid	371	131.08	[M+NH4]+	0.0	113.04768	MAM00559c	No match	No match	HMDB0001301	C03912	No match	No match	InChI=1S/C5H7NO2/c7-5(8)4-2-1-3-6-4/h3-4H,1-2H2,(H,7,8)/t4-/m0/s1	0.1
M131T14_2	131.117848213741	13.7681016921997	C6H14N2O	N-acetylputrescine	17768	131.12	[M+H]+	0.0	130.11061	MAM02547c	No match	5699-41-2	HMDB0002064	C02714	No match	CPD-569	InChI=1S/C6H14N2O/c1-6(9)8-5-3-2-4-7/h2-5,7H2,1H3,(H,8,9)	-0.09
M131T184	131.117792741355	183.661880493164	C6H14N2O	N-acetylputrescine	17768	131.12	[M+H]+	0.0	130.11061	MAM02547c	No match	5699-41-2	HMDB0002064	C02714	No match	CPD-569	InChI=1S/C6H14N2O/c1-6(9)8-5-3-2-4-7/h2-5,7H2,1H3,(H,8,9)	-0.51
M131T504	131.05322665595	504.188323974609																
M132T118	132.076726181354	117.699161415039	C4H6N2O2	3-cyano-L-alanine	16934	132.08	[M+NH4]+	0.0	114.04293	MAM02326e	No match	6232-19-5	No match	C02512	No match	CPD-603	InChI=1S/C4H6N2O2/c5-2-1-3(6)4(7)8/h3H,1,6H2,(H,7,8)/t3-/m0/s1	0.35
M132T118	132.076726181354	117.699161415039	C4H6N2O2	5,6-dihydrouracil	15901	132.08	[M+NH4]+	0.0	114.04293	MAM01052c	No match	504-07-4	HMDB0000076	C00429	No match	DI-H-URACIL	InChI=1S/C4H6N2O2/c7-3-1-2-5-4(8)6-3/h1-2H2,(H2,5,6,7,8)	0.35
M132T118	132.076726181354	117.699161415039	C4H9N3O2	creatine	16919	132.08	[M+H]+	0.0	131.06948	MAM01619c	566	57-00-1	HMDB0000064	C00300	No match	CREATINE	InChI=1S/C4H9N3O2/c1-7(4(5)6)2-3(8)9/h2H2,1H3,(H3,5,6)(H,8,9)	-0.03
M132T157	132.101970342956	156.724868774414	C6H13NO2	L-isoleucine	17191	132.1	[M+H]+	0.0	131.09463	MAM02184c	No match	73-32-5	HMDB0000172	C00407	No match	ILE	InChI=1S/C6H13NO2/c1-3-4(2)5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t4-,5-/m0/s1	0.68
M132T157	132.101970342956	156.724868774414	C6H13NO2	L-leucine	15603	132.1	[M+H]+	0.0	131.09463	MAM02360c	No match	61-90-5	HMDB0000687	C00123	No match	LEU	InChI=1S/C6H13NO2/c1-4(2)3-5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t5-/m0/s1	0.68
M132T173	132.101969046268	173.335075378418	C6H13NO2	L-isoleucine	17191	132.1	[M+H]+	0.0	131.09463	MAM02184c	No match	73-32-5	HMDB0000172	C00407	No match	ILE	InChI=1S/C6H13NO2/c1-3-4(2)5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t4-,5-/m0/s1	0.67
M132T173	132.101969046268	173.335075378418	C6H13NO2	L-leucine	15603	132.1	[M+H]+	0.0	131.09463	MAM02360c	No match	61-90-5	HMDB0000687	C00123	No match	LEU	InChI=1S/C6H13NO2/c1-4(2)3-5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t5-/m0/s1	0.67
M132T197	132.021023327942	196.70637512207	C6H7N	aniline	17296	132.02	[M+39K]+	0.0	93.05785	MAM01341c	No match	62-53-3	HMDB0003012	C00292	No match	ANILINE	InChI=1S/C6H7N/c7-6-4-2-1-3-5-6/h1-5H,7H2	-3.99
M132T234	132.003211721865	233.580879211426																
M132T387	132.07677700161	386.527984619141	C4H6N2O2	3-cyano-L-alanine	16934	132.08	[M+NH4]+	0.0	114.04293	MAM02326e	No match	6232-19-5	No match	C02512	No match	CPD-603	InChI=1S/C4H6N2O2/c5-2-1-3(6)4(7)8/h3H,1,6H2,(H,7,8)/t3-/m0/s1	0.73
M132T387	132.07677700161	386.527984619141	C4H6N2O2	5,6-dihydrouracil	15901	132.08	[M+NH4]+	0.0	114.04293	MAM01052c	No match	504-07-4	HMDB0000076	C00429	No match	DI-H-URACIL	InChI=1S/C4H6N2O2/c7-3-1-2-5-4(8)6-3/h1-2H2,(H2,5,6,7,8)	0.73
M132T387	132.07677700161	386.527984619141	C4H9N3O2	creatine	16919	132.08	[M+H]+	0.0	131.06948	MAM01619c	566	57-00-1	HMDB0000064	C00300	No match	CREATINE	InChI=1S/C4H9N3O2/c1-7(4(5)6)2-3(8)9/h2H2,1H3,(H3,5,6)(H,8,9)	0.36
M133T14	133.075964768184	13.8542227745056																
M133T157	133.105197381489	156.849365234375																
M133T173	133.105188558719	172.605407714844																
M133T186	133.031823502963	186.159164428711	C8H16N2O5	N-acetyl-beta-D-glucosaminylamine	15947	133.03	[M+Na+Na]2+	0.0	220.10592	MAM02521c	No match	No match	No match	C01239	No match	No match	InChI=1S/C8H16N2O5/c1-3(12)10-5-7(14)6(13)4(2-11)15-8(5)9/h4-8,11,13-14H,2,9H2,1H3,(H,10,12)/t4-,5-,6-,7-,8-/m1/s1	0.48
M133T386	133.080042715817	385.830932617188																
M133T528	133.06079843484	528.306884765625	C4H8N2O3	glycylglycine	17201	133.06	[M+H]+	0.0	132.05349	MAM03621c	No match	556-50-3	HMDB0011733	C02037	No match	GLYCYLGLYCINE	InChI=1S/C4H8N2O3/c5-1-3(7)6-2-4(8)9/h1-2,5H2,(H,6,7)(H,8,9)	0.44
M133T528	133.06079843484	528.306884765625	C4H8N2O3	N-carbamoyl-beta-alanine	18261	133.06	[M+H]+	0.0	132.05349	MAM00923c	No match	462-88-4	HMDB0000026	C02642	No match	3-UREIDO-PROPIONATE	InChI=1S/C4H8N2O3/c5-4(9)6-2-1-3(7)8/h1-2H2,(H,7,8)(H3,5,6,9)	0.44
M133T528	133.06079843484	528.306884765625	C4H8N2O3	glycylglycine zwitterion	356445	133.06	[M+H]+	0.0	132.05349	MAM03621c	No match	No match	No match	No match	No match	GLYCYLGLYCINE	InChI=1S/C4H8N2O3/c5-1-3(7)6-2-4(8)9/h1-2,5H2,(H,6,7)(H,8,9)	0.44
M133T528	133.06079843484	528.306884765625	C4H8N2O3	L-asparagine	17196	133.06	[M+H]+	0.0	132.05349	MAM01369c	No match	70-47-3	HMDB0000168	C00152	No match	ASN	InChI=1S/C4H8N2O3/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H2,6,7)(H,8,9)/t2-/m0/s1	0.44
M133T741	133.096312658377	740.909973144531																
M133T807	133.097075132546	806.990936279297	C5H9NO2	L-proline	17203	133.1	[M+NH4]+	0.0	115.06333	MAM02770c	No match	147-85-3	HMDB0000162	C00148	No match	PRO	InChI=1S/C5H9NO2/c7-5(8)4-2-1-3-6-4/h4,6H,1-3H2,(H,7,8)/t4-/m0/s1	-0.04
M133T807	133.097075132546	806.990936279297	C5H9NO2	3-acetamidopropanal	30322	133.1	[M+NH4]+	0.0	115.06333	MAM01250c	No match	No match	No match	C18170	No match	No match	InChI=1S/C5H9NO2/c1-5(8)6-3-2-4-7/h4H,2-3H2,1H3,(H,6,8)	-0.04
M133T807	133.097075132546	806.990936279297	C5H9NO2	D-proline	16313	133.1	[M+NH4]+	0.0	115.06333	MAM01742c	No match	344-25-2	HMDB0003411	C00763	No match	D-PROLINE	InChI=1S/C5H9NO2/c7-5(8)4-2-1-3-6-4/h4,6H,1-3H2,(H,7,8)/t4-/m1/s1	-0.04
M133T807	133.097075132546	806.990936279297	C5H12N2O2	D-ornithine	16176	133.1	[M+H]+	0.0	132.08988	MAM01740c	No match	348-66-3	HMDB0003374	C00515	No match	CPD-217	InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)/t4-/m1/s1	-0.41
M133T807	133.097075132546	806.990936279297	C5H12N2O2	L-ornithine	15729	133.1	[M+H]+	0.0	132.08988	MAM02658c	No match	70-26-8	HMDB0000214	C00077	No match	ORNITHINE	InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)/t4-/m0/s1	-0.41
M133T92	132.987211958393	92.123405456543																
M134T14	134.071187036836	13.8516149520874																
M134T359	134.018775934582	359.482574462891																
M135T113	135.002862478248	113.341533660889	C2H4O	acetaldehyde	15343	135.0	[M+Na+NaFormate]+	0.0	44.02621	MAM01249c	No match	75-07-0	HMDB0000990	C00084	No match	No match	InChI=1S/C2H4O/c1-2-3/h2H,1H3	0.02
M135T14_1	135.066517314867	13.8682851791382																
M135T14_2	135.091638058607	13.8890047073364	C8H7N	1H-indole	16881	135.09	[M+NH4]+	0.0	117.05785	MAM03701c	No match	120-72-9	No match	C00463	No match	No match	InChI=1S/C8H7N/c1-2-4-8-7(3-1)5-6-9-8/h1-6,9H	0.28
M135T234	135.002809356389	233.541870117188	C2H4O	acetaldehyde	15343	135.0	[M+Na+NaFormate]+	0.0	44.02621	MAM01249c	No match	75-07-0	HMDB0000990	C00084	No match	No match	InChI=1S/C2H4O/c1-2-3/h2H,1H3	-0.38
M136T14	136.08683137105	13.8451924324036																
M136T222	136.075619505664	221.81657409668	C14H26O2	cis-tetradec-5-enoic acid	70716	136.08	[M+Na+Na]2+	0.0	226.19328	MAM02745c	No match	No match	No match	No match	No match	No match	InChI=1S/C14H26O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14(15)16/h9-10H,2-8,11-13H2,1H3,(H,15,16)/b10-9-	1.32
M136T222	136.075619505664	221.81657409668	C14H26O2	(9E)-tetradecenoic acid	131381	136.08	[M+Na+Na]2+	0.0	226.19328	MAM00128c	4471827	No match	No match	No match	LMFA01030250	No match	InChI=1S/C14H26O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14(15)16/h5-6H,2-4,7-13H2,1H3,(H,15,16)/b6-5+	1.32
M136T222	136.075619505664	221.81657409668	C14H26O2	cis-tetradec-7-enoic acid	53206	136.08	[M+Na+Na]2+	0.0	226.19328	MAM00117c	No match	No match	No match	No match	LMFA01030249	No match	InChI=1S/C14H26O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14(15)16/h7-8H,2-6,9-13H2,1H3,(H,15,16)/b8-7-	1.32
M136T222	136.075619505664	221.81657409668	C8H9NO	N-phenylacetamide	28884	136.08	[M+H]+	0.0	135.06841	MAM01251c	No match	103-84-4	No match	C07565	No match	No match	InChI=1S/C8H9NO/c1-7(10)9-8-5-3-2-4-6-8/h2-6H,1H3,(H,9,10)	-0.3
M136T222	136.075619505664	221.81657409668	C8H9NO	2-phenylacetamide	16562	136.08	[M+H]+	0.0	135.06841	MAM00673c	No match	103-81-1	HMDB0010715	C02505	No match	CPD-238	InChI=1S/C8H9NO/c9-8(10)6-7-4-2-1-3-5-7/h1-5H,6H2,(H2,9,10)	-0.3
M136T598	136.063811352564	597.890991210938																
M136T92	136.100180196948	91.5922088623047																
M136T99	136.048113536273	99.4909553527832	C4H7N3O	creatinine	16737	136.05	[M+Na]+	0.0	113.05891	MAM01621c	No match	60-27-5	HMDB0000562	C00791	No match	CREATININE	InChI=1S/C4H7N3O/c1-7-2-3(8)6-4(7)5/h2H2,1H3,(H2,5,6,8)	-0.34
M136T99	136.048113536273	99.4909553527832	C12H18N2O3S	tolbutamide	27999	136.05	[M+2H]2+	0.0	270.10381	MAM03001c	No match	64-77-7	No match	C07148	No match	No match	InChI=1S/C12H18N2O3S/c1-3-4-9-13-12(15)14-18(16,17)11-7-5-10(2)6-8-11/h5-8H,3-4,9H2,1-2H3,(H2,13,14,15)	-4.35
M137T117	137.045749764166	116.695854187012	C5H4N4O	allopurinol	40279	137.05	[M+H]+	0.0	136.03851	MAM03418c	No match	315-30-0	No match	No match	No match	No match	InChI=1S/C5H4N4O/c10-5-3-1-8-9-4(3)6-2-7-5/h1-2H,(H2,6,7,8,9,10)	-0.07
M137T117	137.045749764166	116.695854187012	C5H4N4O	hypoxanthine	17368	137.05	[M+H]+	0.0	136.03851	MAM02159c	No match	68-94-0	HMDB0000157	C00262	No match	HYPOXANTHINE	InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)	-0.07
M137T14_1	137.070892529298	13.8542227745056																
M137T14_2	137.082114424814	13.8495798110962																
M137T14_3	137.107196502926	13.8516149520874																
M137T174	137.070974185354	174.286682128906																
M137T743	137.103368619986	742.754272460938																
M137T808	137.103283238925	807.682678222656																
M137T89	137.045889265812	88.8970336914062	C5H4N4O	allopurinol	40279	137.05	[M+H]+	0.0	136.03851	MAM03418c	No match	315-30-0	No match	No match	No match	No match	InChI=1S/C5H4N4O/c10-5-3-1-8-9-4(3)6-2-7-5/h1-2H,(H2,6,7,8,9,10)	0.94
M137T89	137.045889265812	88.8970336914062	C5H4N4O	hypoxanthine	17368	137.05	[M+H]+	0.0	136.03851	MAM02159c	No match	68-94-0	HMDB0000157	C00262	No match	HYPOXANTHINE	InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)	0.94
M138T117	138.049059217302	117.050346187256																
M138T14_1	138.06610697938	13.8516149520874																
M138T14_2	138.102433643154	13.8163251876831																
M138T157	138.115655242213	156.683647155762																
M138T171	138.115718998128	171.38330078125																
M138T174	138.074216068835	173.853332519531																
M138T187	138.048640619493	187.449272155762																
M138T360	138.025733731188	360.458419799805																
M138T790	138.105464543813	790.104064941406																
M138T88	138.04909796241	88.0805969238281																
M139T14_1	139.08654958233	13.8299622535706																
M139T14_2	139.122833760316	13.8191194534302	C8H11N	2-phenylethylamine	18397	139.12	[M+NH4]+	0.0	121.08915	MAM02718c	No match	64-04-0	HMDB0012275	C05332	No match	No match	InChI=1S/C8H11N/c9-7-6-8-4-2-1-3-5-8/h1-5H,6-7,9H2	-0.48
M139T14_2	139.122833760316	13.8191194534302	C4H7N	1-pyrroline	19092	139.12	[2M+H]+	0.0	69.05785	MAM00557c	No match	5724-81-2	No match	C15668	No match	No match	InChI=1S/C4H7N/c1-2-4-5-3-1/h3H,1-2,4H2	-0.84
M139T170	139.118932880699	170.379638671875																
M139T196	139.058203185314	195.787490844727																
M139T38	139.00244869847	37.9680290222168																
M139T54	139.122097709683	53.5373344421387																
M140T14_1	140.081732730447	13.8516149520874	C6H6N2O	nicotinamide	17154	140.08	[M+NH4]+	0.0	122.04801	MAM02583c	No match	98-92-0	HMDB0001406	C00153	No match	NIACINAMIDE	InChI=1S/C6H6N2O/c7-6(9)5-2-1-3-8-4-5/h1-4H,(H2,7,9)	-0.19
M140T14_2	140.106812305432	13.8517570495605																
M140T14_3	140.118039076887	13.6302223205566																
M140T177	140.068124660869	176.775009155273	C5H11NO2	glycine betaine	17750	140.07	[M+Na]+	0.0	117.07898	MAM01393c	No match	107-43-7	HMDB0000043	C00719	No match	BETAINE	InChI=1S/C5H11NO2/c1-6(2,3)4-5(7)8/h4H2,1-3H3	-0.75
M140T177	140.068124660869	176.775009155273	C5H11NO2	L-valine	16414	140.07	[M+Na]+	0.0	117.07898	MAM03135c	No match	72-18-4	HMDB0000883	C00183	No match	VAL	InChI=1S/C5H11NO2/c1-3(2)4(6)5(7)8/h3-4H,6H2,1-2H3,(H,7,8)/t4-/m0/s1	-0.75
M140T186	140.044374803988	186.230102539062																
M140T234	140.068025824824	233.731376647949	C5H11NO2	glycine betaine	17750	140.07	[M+Na]+	0.0	117.07898	MAM01393c	No match	107-43-7	HMDB0000043	C00719	No match	BETAINE	InChI=1S/C5H11NO2/c1-6(2,3)4-5(7)8/h4H2,1-3H3	-1.46
M140T234	140.068025824824	233.731376647949	C5H11NO2	L-valine	16414	140.07	[M+Na]+	0.0	117.07898	MAM03135c	No match	72-18-4	HMDB0000883	C00183	No match	VAL	InChI=1S/C5H11NO2/c1-3(2)4(6)5(7)8/h3-4H,6H2,1-2H3,(H,7,8)/t4-/m0/s1	-1.46
M140T45	140.010618605223	44.7897605895996																
M140T60	140.010606704256	60.4527587890625																
M140T63	139.914683184212	63.3818511962891																
M141T14_1	141.102081601551	13.8451924324036																
M141T14_2	141.121255323591	13.5451717376709																
M141T14_3	141.138435137106	13.8516960144043																
M141T177	141.071511030392	176.78426361084																
M141T332	140.994665278857	332.38899230957																
M141T39	141.054532262087	38.9801807403564	C5H12NO+	betaine aldehyde	15710	141.06	[M+39K]+	1.0	102.09134	MAM01394c	No match	7418-61-3	HMDB0001252	C00576	No match	No match	InChI=1S/C5H12NO/c1-6(2,3)4-5-7/h5H,4H2,1-3H3/q+1	-3.6
M142T14_1	142.097372111017	13.8505973815918	C6H8N2O	1-methylimidazole-4-acetaldehyde	28104	142.1	[M+NH4]+	0.0	124.06366	MAM02476c	No match	19639-03-3	No match	C05827	No match	No match	InChI=1S/C6H8N2O/c1-8-4-6(2-3-9)7-5-8/h3-5H,2H2,1H3	-0.27
M142T14_2	142.132693514653	13.6553244590759																
M143T14_1	143.039572844708	14.166540145874	C10H16N4O3	L-homocarnosine zwitterion	143075	143.04	[M+Na+Na]2+	0.0	240.12224	MAM02132c	No match	No match	No match	No match	No match	CPD-12185	InChI=1S/C10H16N4O3/c11-3-1-2-9(15)14-8(10(16)17)4-7-5-12-6-13-7/h5-6,8H,1-4,11H2,(H,12,13)(H,14,15)(H,16,17)/t8-/m0/s1	-2.43
M143T14_1	143.039572844708	14.166540145874	C10H16N4O3	L-homocarnosine	85981	143.04	[M+Na+Na]2+	0.0	240.12224	MAM02132c	No match	3650-73-5	HMDB0000745	C00884	No match	CPD-12185	InChI=1S/C10H16N4O3/c11-3-1-2-9(15)14-8(10(16)17)4-7-5-12-6-13-7/h5-6,8H,1-4,11H2,(H,12,13)(H,14,15)(H,16,17)/t8-/m0/s1	-2.43
M143T14_2	143.081403078974	13.8805437088013																
M143T14_3	143.117723575646	13.7670741081238																
M143T14_4	143.154105606183	13.7510204315186																
M143T704	142.938561285927	703.789733886719																
M144T14_1	144.101834642993	13.8516149520874																
M144T14_2	144.113002444128	13.6151218414307																
M144T14_3	144.13818834049	13.8527746200562	C8H14O	(E)-oct-2-enal	61748	144.14	[M+NH4]+	0.0	126.10447	MAM20040c	No match	2548-87-0	HMDB0013809	No match	No match	No match	InChI=1S/C8H14O/c1-2-3-4-5-6-7-8-9/h6-8H,2-5H2,1H3/b7-6+	-0.22
M144T178	144.101837712402	177.790481567383																
M144T179_1	144.056237875704	179.061706542969																
M144T179_2	144.147066562767	178.793045043945																
M144T746	143.99591732426	746.120910644531																
M145T14_1	145.096967682476	13.777946472168	C6H9NO2	1-piperideine-6-carboxylic acid	49015	145.1	[M+NH4]+	0.0	127.06333	MAM00556c	No match	3038-89-9	HMDB0001084	No match	No match	No match	InChI=1S/C6H9NO2/c8-6(9)5-3-1-2-4-7-5/h4-5H,1-3H2,(H,8,9)	-0.77
M145T14_1	145.096967682476	13.777946472168	C6H9NO2	1-piperideine-2-carboxylic acid	30912	145.1	[M+NH4]+	0.0	127.06333	MAM01663x	No match	2756-89-0	HMDB0001084	C04092	No match	No match	InChI=1S/C6H9NO2/c8-6(9)5-3-1-2-4-7-5/h1-4H2,(H,8,9)	-0.77
M145T14_2	145.169824445895	13.8417568206787																
M145T178	145.105045756183	178.052093505859																
M145T196	145.049413509268	195.92798614502	C3H4O2	methylglyoxal	17158	145.05	[2M+H]+	0.0	72.02113	MAM02475c	No match	78-98-8	No match	C00546	No match	No match	InChI=1S/C3H4O2/c1-3(5)2-4/h2H,1H3	-0.67
M145T196	145.049413509268	195.92798614502	C3H4O2	acrylic acid	18308	145.05	[2M+H]+	0.0	72.02113	MAM03405c	No match	79-10-7	HMDB0031647	C00511	LMFA01030193	MY149879	InChI=1S/C3H4O2/c1-2-3(4)5/h2H,1H2,(H,4,5)	-0.67
M145T196	145.049413509268	195.92798614502	C3H4O2	malonaldehyde	566274	145.05	[2M+H]+	0.0	72.02113	MAM02441c	No match	542-78-9	No match	C19440	No match	No match	InChI=1S/C3H4O2/c4-2-1-3-5/h2-3H,1H2	-0.67
M145T196	145.049413509268	195.92798614502	C6H8O4	(E)-3-methylglutaconic acid	37245	145.05	[M+H]+	0.0	144.04226	MAM03245c	No match	No match	No match	No match	No match	No match	InChI=1S/C6H8O4/c1-4(2-5(7)8)3-6(9)10/h2H,3H2,1H3,(H,7,8)(H,9,10)/b4-2+	-0.67
